episode,bank_index,bank_batch_index,bank_batch_member,name,sampling_mode,profile,tau_actual,log10_lambda1,scale_bin,lambda1,gamma,n_ctx,n_tgt,r_T,rank_Q,candidate_dim,rank_to_alpha,best_rank,rho_TQ,best_rho,reach_alpha,q_label_energy_frac,base_krr_mse,mse,mse_ratio,krr_input_mse,krr_input_ratio,model_vs_input_krr,pred_drift,krr_drift
73,73,73,0,y,fixed_target_rich,minimal_step,11.489994049072266,-0.7631769180297852,"[-1,0)",0.172513498262937,,47,40,29,29,47,29,47,0.03905699614878473,6.771176888947163e-28,1.0,0.5396333629803514,0.204134771982072,0.23713997795646585,1.1616834097097994,0.204134771982072,1.0,0.26314135148934603,0.0,0.0
73,73,73,0,y_Q,fixed_target_rich,minimal_step,11.489994049072266,-0.7631769180297852,"[-1,0)",0.172513498262937,,47,40,29,29,47,29,47,0.03905699614878473,6.771176888947163e-28,1.0,0.5396333629803514,0.204134771982072,0.24929852290927118,1.2212447712296937,0.20648094805270442,1.0114932700972594,0.2029907918397496,0.07982818435290631,0.06377511564496516
73,73,73,0,y_perp,fixed_target_rich,minimal_step,11.489994049072266,-0.7631769180297852,"[-1,0)",0.172513498262937,,47,40,29,29,47,29,47,0.03905699614878473,6.771176888947163e-28,1.0,0.5396333629803514,0.204134771982072,1.9070780883742369,9.342250072622242,1.944946598516862,9.527757469402006,0.004808928805060167,0.9906742971975164,0.9979642952652361
74,74,74,0,y,fixed_target_rich,minimal_step,3.6664605140686035,-0.7852500677108765,"[-1,0)",0.16396453899412894,,47,40,26,26,47,26,47,0.04397409753730567,8.169486332641863e-29,1.0,0.5928810134557725,0.13248932146327924,0.1646593511858542,1.2428122460532882,0.13248932146327924,1.0,0.15968690320279086,0.0,0.0
74,74,74,0,y_Q,fixed_target_rich,minimal_step,3.6664605140686035,-0.7852500677108765,"[-1,0)",0.16396453899412894,,47,40,26,26,47,26,47,0.04397409753730567,8.169486332641863e-29,1.0,0.5928810134557725,0.13248932146327924,0.14871498825126658,1.1224677325597479,0.13187904241069598,0.9953937491275294,0.057677217306682224,0.24360539110170945,0.09296333139487253
74,74,74,0,y_perp,fixed_target_rich,minimal_step,3.6664605140686035,-0.7852500677108765,"[-1,0)",0.16396453899412894,,47,40,26,26,47,26,47,0.04397409753730567,8.169486332641863e-29,1.0,0.5928810134557725,0.13248932146327924,0.4874798682154474,3.6793898770970563,0.44442633054606456,3.354431328031534,0.01965508819847715,1.0190411801631882,0.995669533035618
75,75,75,0,y,fixed_target_rich,minimal_smooth,10.364822387695312,-0.9276623129844666,"[-1,0)",0.11812387545037047,,47,40,28,28,47,28,47,0.04514843341436677,2.0441318782855144e-28,1.0,0.7685913684437266,0.3574704122870507,0.37841176365289714,1.0585820550346148,0.3574704122870507,1.0,0.0520757684353551,0.0,0.0
75,75,75,0,y_Q,fixed_target_rich,minimal_smooth,10.364822387695312,-0.9276623129844666,"[-1,0)",0.11812387545037047,,47,40,28,28,47,28,47,0.04514843341436677,2.0441318782855144e-28,1.0,0.7685913684437266,0.3574704122870507,0.393082344095042,1.0996220402694328,0.3851535858580684,1.0774418598560487,0.05807506031197111,0.09360221724383426,0.08428816346509554
75,75,75,0,y_perp,fixed_target_rich,minimal_smooth,10.364822387695312,-0.9276623129844666,"[-1,0)",0.11812387545037047,,47,40,28,28,47,28,47,0.04514843341436677,2.0441318782855144e-28,1.0,0.7685913684437266,0.3574704122870507,2.23137574638967,6.242127095536688,2.230178092847462,6.2387767384132955,0.0031485846769503316,0.9976700631360409,0.9964414210074961
76,76,76,0,y,fixed_target_rich,minimal_smooth,1.9680604934692383,-1.8055555820465088,"[-2,-1)",0.015647480462120257,,47,40,22,22,47,22,47,0.04098668558063454,3.558542166197392e-29,1.0,0.4390098451504435,0.09053883112484976,0.10102884670079346,1.1158620610142223,0.09053883112484976,1.0,0.04602611667876378,0.0,0.0
76,76,76,0,y_Q,fixed_target_rich,minimal_smooth,1.9680604934692383,-1.8055555820465088,"[-2,-1)",0.015647480462120257,,47,40,22,22,47,22,47,0.04098668558063454,3.558542166197392e-29,1.0,0.4390098451504435,0.09053883112484976,0.09385898177325311,1.0366710129471959,0.08856210473136412,0.9781670873267648,0.01871625572483874,0.24686101715426756,0.1426312714822619
76,76,76,0,y_perp,fixed_target_rich,minimal_smooth,1.9680604934692383,-1.8055555820465088,"[-2,-1)",0.015647480462120257,,47,40,22,22,47,22,47,0.04098668558063454,3.558542166197392e-29,1.0,0.4390098451504435,0.09053883112484976,0.24297853063919894,2.6836941411817032,0.22524069969310304,2.487780070658349,0.011876248965684297,1.0339792083025812,0.9897758940256622
77,77,77,0,y,fixed_target_rich,minimal_step,0.9708077311515808,-1.599682092666626,"[-2,-1)",0.025137258273423807,,47,40,18,18,47,18,47,0.046272410008354484,1.5963196274675488e-29,1.0,0.3206375920031499,0.0780163514130497,0.07370758218520643,0.9447709467335773,0.0780163514130497,1.0,0.03320976785650216,0.0,0.0
77,77,77,0,y_Q,fixed_target_rich,minimal_step,0.9708077311515808,-1.599682092666626,"[-2,-1)",0.025137258273423807,,47,40,18,18,47,18,47,0.046272410008354484,1.5963196274675488e-29,1.0,0.3206375920031499,0.0780163514130497,0.07411218148550924,0.9499570300734749,0.07849615227395476,1.0061500038416922,0.017411619340359515,0.3756321951159474,0.2595720486183672
77,77,77,0,y_perp,fixed_target_rich,minimal_step,0.9708077311515808,-1.599682092666626,"[-2,-1)",0.025137258273423807,,47,40,18,18,47,18,47,0.046272410008354484,1.5963196274675488e-29,1.0,0.3206375920031499,0.0780163514130497,0.0836681829077888,1.072444191408235,0.08454349210153436,1.0836637521527681,0.020106749657419078,0.9645589341427409,0.9657237449572501
78,78,78,0,y,fixed_target_rich,minimal_step,0.5733361840248108,-1.7928705215454102,"[-2,-1)",0.01611125896859344,,47,40,8,8,47,8,47,0.04778526483230487,2.577565484073761e-29,1.0,0.13205756353092024,0.02001750612087591,0.027739685076581134,1.3857712798524835,0.02001750612087591,1.0,0.1516809831501621,0.0,0.0
78,78,78,0,y_Q,fixed_target_rich,minimal_step,0.5733361840248108,-1.7928705215454102,"[-2,-1)",0.01611125896859344,,47,40,8,8,47,8,47,0.04778526483230487,2.577565484073761e-29,1.0,0.13205756353092024,0.02001750612087591,0.025655170853686744,1.2816367183188424,0.022924131639994332,1.1452041778614546,0.10496003244373565,0.25158047780335663,0.14488560028794195
78,78,78,0,y_perp,fixed_target_rich,minimal_step,0.5733361840248108,-1.7928705215454102,"[-2,-1)",0.01611125896859344,,47,40,8,8,47,8,47,0.04778526483230487,2.577565484073761e-29,1.0,0.13205756353092024,0.02001750612087591,0.08677824666613385,4.335117778514593,0.08373924998249113,4.183300830624496,0.018074480494164866,0.9699610474408292,0.989448413424319
79,79,79,0,y,fixed_target_rich,minimal_step,3.891425371170044,-0.9770957827568054,"[-1,0)",0.10541543791664174,,47,40,26,26,47,26,47,0.0405810227481094,9.705726501398178e-29,1.0,0.4806534439026203,0.09821771084703938,0.10441900942241791,1.0631382926958683,0.09821771084703938,1.0,0.03887745979377354,0.0,0.0
79,79,79,0,y_Q,fixed_target_rich,minimal_step,3.891425371170044,-0.9770957827568054,"[-1,0)",0.10541543791664174,,47,40,26,26,47,26,47,0.0405810227481094,9.705726501398178e-29,1.0,0.4806534439026203,0.09821771084703938,0.09203362562607834,0.9370369644371787,0.09157585326558514,0.9323761720348174,0.024475167164672535,0.2631564787634181,0.23353840175906967
79,79,79,0,y_perp,fixed_target_rich,minimal_step,3.891425371170044,-0.9770957827568054,"[-1,0)",0.10541543791664174,,47,40,26,26,47,26,47,0.0405810227481094,9.705726501398178e-29,1.0,0.4806534439026203,0.09821771084703938,0.24454571196998037,2.489833145783929,0.2408177607517521,2.451877147969705,0.017810247193645268,0.9618439128504489,0.9723475792652876
80,80,80,0,y,fixed_target_rich,minimal_smooth,10.429729461669922,0.08490985631942749,"[0,1)",1.215933591025783,,47,40,20,20,47,20,47,0.04888684198366631,6.733042041755648e-26,1.0,0.4086576037091348,0.06942781172517325,0.09869855119053686,1.4215996261156907,0.06942781172517325,1.0,0.3214591113120589,0.0,0.0
80,80,80,0,y_Q,fixed_target_rich,minimal_smooth,10.429729461669922,0.08490985631942749,"[0,1)",1.215933591025783,,47,40,20,20,47,20,47,0.04888684198366631,6.733042041755648e-26,1.0,0.4086576037091348,0.06942781172517325,0.09133712514161514,1.3155696956598444,0.07570568836090347,1.0904230808912847,0.18075900631524383,0.07010528246205194,0.03657881929026226
80,80,80,0,y_perp,fixed_target_rich,minimal_smooth,10.429729461669922,0.08490985631942749,"[0,1)",1.215933591025783,,47,40,20,20,47,20,47,0.04888684198366631,6.733042041755648e-26,1.0,0.4086576037091348,0.06942781172517325,4.942698174503875,71.19190496841979,5.209315953376334,75.0321207587122,0.004300098501510177,0.970497306350691,0.9993307710559135
81,81,81,0,y,fixed_target_rich,minimal_smooth,12.729949951171875,-0.05803936719894409,"[-1,0)",0.8749044647580463,,47,40,25,25,47,25,47,0.04988467745571106,1.1757223640513277e-26,1.0,0.35289445146698234,0.11291708019793589,0.15966572199252682,1.4140085956229453,0.11291708019793589,1.0,0.35801530450525726,0.0,0.0
81,81,81,0,y_Q,fixed_target_rich,minimal_smooth,12.729949951171875,-0.05803936719894409,"[-1,0)",0.8749044647580463,,47,40,25,25,47,25,47,0.04988467745571106,1.1757223640513277e-26,1.0,0.35289445146698234,0.11291708019793589,0.14736133041735494,1.3050402132169965,0.12538030237189163,1.1103749951035624,0.056516687143291465,0.16456067022819354,0.07033707437228308
81,81,81,0,y_perp,fixed_target_rich,minimal_smooth,12.729949951171875,-0.05803936719894409,"[-1,0)",0.8749044647580463,,47,40,25,25,47,25,47,0.04988467745571106,1.1757223640513277e-26,1.0,0.35289445146698234,0.11291708019793589,1.815065099589869,16.074318397253847,1.7829160989635298,15.789605043260064,0.019403102717399454,0.9896135807864438,0.9975232809155408
82,82,82,0,y,fixed_target_rich,minimal_step,0.2940046191215515,-1.6487675905227661,"[-2,-1)",0.02245083041940583,,47,40,6,6,47,6,47,0.04790255492859982,1.469498501572528e-29,1.0,0.09503363713311624,0.016088709607810704,0.020491863062994102,1.2736797146892231,0.016088709607810704,1.0,0.23131258824090786,0.0,0.0
82,82,82,0,y_Q,fixed_target_rich,minimal_step,0.2940046191215515,-1.6487675905227661,"[-2,-1)",0.02245083041940583,,47,40,6,6,47,6,47,0.04790255492859982,1.469498501572528e-29,1.0,0.09503363713311624,0.016088709607810704,0.014342754560901168,0.8914794853366044,0.01411214870023822,0.8771460884213542,0.010368590317849175,0.812224201657606,0.7044496280967196
82,82,82,0,y_perp,fixed_target_rich,minimal_step,0.2940046191215515,-1.6487675905227661,"[-2,-1)",0.02245083041940583,,47,40,6,6,47,6,47,0.04790255492859982,1.469498501572528e-29,1.0,0.09503363713311624,0.016088709607810704,0.01837153915531668,1.1418901579526124,0.015287963775267404,0.950229331496259,0.1782585562378892,0.44522155584995565,0.7097539865790349
83,83,83,0,y,fixed_target_rich,minimal_step,3.0218074321746826,-0.82370525598526,"[-1,0)",0.15007029768240898,,47,40,19,19,47,19,47,0.04565922409648728,4.327110973809435e-28,1.0,0.3054083371732336,0.03282346450626465,0.0340333166390666,1.036859367254515,0.03282346450626465,1.0,0.030774528103520226,0.0,0.0
83,83,83,0,y_Q,fixed_target_rich,minimal_step,3.0218074321746826,-0.82370525598526,"[-1,0)",0.15007029768240898,,47,40,19,19,47,19,47,0.04565922409648728,4.327110973809435e-28,1.0,0.3054083371732336,0.03282346450626465,0.03659467358096171,1.1148936936250984,0.03392648517612879,1.0336046388294453,0.04252516993540197,0.11626411364596052,0.0779989194034612
83,83,83,0,y_perp,fixed_target_rich,minimal_step,3.0218074321746826,-0.82370525598526,"[-1,0)",0.15007029768240898,,47,40,19,19,47,19,47,0.04565922409648728,4.327110973809435e-28,1.0,0.3054083371732336,0.03282346450626465,0.2279966069367573,6.946146921609756,0.2325403794367434,7.084577540325184,0.00350906970887889,0.9825210982818294,0.996953443532429
84,84,84,0,y,fixed_target_rich,minimal_smooth,9.319306373596191,-1.4850249886512756,"[-2,-1)",0.032732186072945056,,47,40,31,31,47,31,47,0.03846062780845998,1.2209075582531078e-28,1.0,0.6075983310572238,0.1072466722966406,0.12723537387791228,1.1863806228503166,0.1072466722966406,1.0,0.18062007753002576,0.0,0.0
84,84,84,0,y_Q,fixed_target_rich,minimal_smooth,9.319306373596191,-1.4850249886512756,"[-2,-1)",0.032732186072945056,,47,40,31,31,47,31,47,0.03846062780845998,1.2209075582531078e-28,1.0,0.6075983310572238,0.1072466722966406,0.10351322569749025,0.9651882289753124,0.12761393445940597,1.1899104347632365,0.08037677016040072,0.1631400630739271,0.1130627231509672
84,84,84,0,y_perp,fixed_target_rich,minimal_smooth,9.319306373596191,-1.4850249886512756,"[-2,-1)",0.032732186072945056,,47,40,31,31,47,31,47,0.03846062780845998,1.2209075582531078e-28,1.0,0.6075983310572238,0.1072466722966406,1.2954741778866197,12.079388107291411,1.2395976603377945,11.558378771036457,0.009090225483314056,0.99800889005535,0.9935878524989155
85,85,85,0,y,fixed_target_rich,minimal_smooth,4.377588748931885,-1.8871798515319824,"[-2,-1)",0.012966421898371888,,47,40,28,28,47,28,47,0.04487894822005408,3.9800981195279324e-29,1.0,0.6681664930103947,0.11924017004634462,0.13514315198124893,1.1333693329078898,0.11924017004634462,1.0,0.0498510925741716,0.0,0.0
85,85,85,0,y_Q,fixed_target_rich,minimal_smooth,4.377588748931885,-1.8871798515319824,"[-2,-1)",0.012966421898371888,,47,40,28,28,47,28,47,0.04487894822005408,3.9800981195279324e-29,1.0,0.6681664930103947,0.11924017004634462,0.12280892932610929,1.029929169661345,0.12395789235566101,1.039564874047754,0.05492055063708142,0.15500806768198902,0.12454289242834998
85,85,85,0,y_perp,fixed_target_rich,minimal_smooth,4.377588748931885,-1.8871798515319824,"[-2,-1)",0.012966421898371888,,47,40,28,28,47,28,47,0.04487894822005408,3.9800981195279324e-29,1.0,0.6681664930103947,0.11924017004634462,0.4324905250728204,3.627053910647108,0.4308111744433603,3.612970144842284,0.0029456234143896056,0.9772341175386617,0.9922142248250102
86,86,86,0,y,fixed_target_rich,minimal_smooth,5.237778663635254,-1.3331491947174072,"[-2,-1)",0.0464355726056279,,47,40,25,25,47,25,47,0.04441806702899607,1.1352535357670877e-28,1.0,0.5335307609954723,0.14866789765040114,0.16412311988017522,1.103958033133136,0.14866789765040114,1.0,0.01878546438379185,0.0,0.0
86,86,86,0,y_Q,fixed_target_rich,minimal_smooth,5.237778663635254,-1.3331491947174072,"[-2,-1)",0.0464355726056279,,47,40,25,25,47,25,47,0.04441806702899607,1.1352535357670877e-28,1.0,0.5335307609954723,0.14866789765040114,0.18439537432247927,1.240317359946078,0.15315309612816289,1.0301692466810075,0.05101509973185383,0.17367467148767118,0.14447643394554563
86,86,86,0,y_perp,fixed_target_rich,minimal_smooth,5.237778663635254,-1.3331491947174072,"[-2,-1)",0.0464355726056279,,47,40,25,25,47,25,47,0.04441806702899607,1.1352535357670877e-28,1.0,0.5335307609954723,0.14866789765040114,0.6404548089489082,4.307956317879498,0.64405471543016,4.332170734967154,0.004927067019788476,0.9925286538043951,0.989508241518927
87,87,87,0,y,fixed_target_rich,minimal_smooth,6.909275531768799,0.222092866897583,"[0,1)",1.667603764701601,,47,40,14,14,47,14,47,0.042463964390633574,1.1761549506316708e-25,1.0,0.3919885622904951,0.03632141925821545,0.046601819759894116,1.2830396144102592,0.03632141925821545,1.0,0.567691688053255,0.0,0.0
87,87,87,0,y_Q,fixed_target_rich,minimal_smooth,6.909275531768799,0.222092866897583,"[0,1)",1.667603764701601,,47,40,14,14,47,14,47,0.042463964390633574,1.1761549506316708e-25,1.0,0.3919885622904951,0.03632141925821545,0.03878816838593571,1.0679144476757283,0.03855414597325456,1.0614713510825735,0.12813321009948872,0.04859952291922154,0.030365145834591763
87,87,87,0,y_perp,fixed_target_rich,minimal_smooth,6.909275531768799,0.222092866897583,"[0,1)",1.667603764701601,,47,40,14,14,47,14,47,0.042463964390633574,1.1761549506316708e-25,1.0,0.3919885622904951,0.03632141925821545,4.430071219811567,121.96856043309873,4.554852927189909,125.40404588291683,0.0023015867165980105,0.9838931956541065,0.9995388726399319
88,88,88,0,y,fixed_target_rich,minimal_smooth,3.4389424324035645,-0.6227693557739258,"[-1,0)",0.23835850027334826,,47,40,12,12,47,12,47,0.029826434611208732,1.6219394004338295e-27,1.0,0.19348572253809068,0.01919543490501442,0.01905459648343888,0.9926629210396922,0.01919543490501442,1.0,0.13185582875158483,0.0,0.0
88,88,88,0,y_Q,fixed_target_rich,minimal_smooth,3.4389424324035645,-0.6227693557739258,"[-1,0)",0.23835850027334826,,47,40,12,12,47,12,47,0.029826434611208732,1.6219394004338295e-27,1.0,0.19348572253809068,0.01919543490501442,0.02455124601870589,1.2790148355686577,0.02093667132047089,1.090710964563851,0.13026886010910194,0.11345136564711347,0.050337100656067654
88,88,88,0,y_perp,fixed_target_rich,minimal_smooth,3.4389424324035645,-0.6227693557739258,"[-1,0)",0.23835850027334826,,47,40,12,12,47,12,47,0.029826434611208732,1.6219394004338295e-27,1.0,0.19348572253809068,0.01919543490501442,0.47654464200894864,24.82593618571575,0.4509494017779165,23.492533720093785,0.006854900520397492,1.0267040104220613,0.998732284597361
89,89,89,0,y,fixed_target_rich,minimal_smooth,12.656927108764648,-0.5138235688209534,"[-1,0)",0.3063207602311178,,47,40,28,28,47,28,47,0.04499225385909946,1.1902270153808326e-27,1.0,0.7382025185047206,0.16099942200301173,0.2001643209282208,1.243261115089447,0.16099942200301173,1.0,0.12929905555677873,0.0,0.0
89,89,89,0,y_Q,fixed_target_rich,minimal_smooth,12.656927108764648,-0.5138235688209534,"[-1,0)",0.3063207602311178,,47,40,28,28,47,28,47,0.04499225385909946,1.1902270153808326e-27,1.0,0.7382025185047206,0.16099942200301173,0.1607675229606461,0.9985596281062344,0.16466797755000817,1.0227861411013501,0.07847143982717446,0.10532896044318338,0.04454681791245014
89,89,89,0,y_perp,fixed_target_rich,minimal_smooth,12.656927108764648,-0.5138235688209534,"[-1,0)",0.3063207602311178,,47,40,28,28,47,28,47,0.04499225385909946,1.1902270153808326e-27,1.0,0.7382025185047206,0.16099942200301173,3.6524616574739013,22.68617869575691,3.7520260334129474,23.304593188805114,0.009019063303046066,0.9793313119683281,0.9990072977780079
90,90,90,0,y,fixed_target_rich,minimal_step,3.8366506099700928,-0.9447267055511475,"[-1,0)",0.11357252842832542,,47,40,25,25,47,25,47,0.04264928160117012,1.4888639146903973e-28,1.0,0.551326457056553,0.12418666228328937,0.12756192789462223,1.0271789703441208,0.12418666228328937,1.0,0.059376301271553134,0.0,0.0
90,90,90,0,y_Q,fixed_target_rich,minimal_step,3.8366506099700928,-0.9447267055511475,"[-1,0)",0.11357252842832542,,47,40,25,25,47,25,47,0.04264928160117012,1.4888639146903973e-28,1.0,0.551326457056553,0.12418666228328937,0.15836326314098406,1.2752034737815279,0.14341403864122282,1.1548264202002045,0.023876785003149156,0.1303200765188336,0.11881663210711699
90,90,90,0,y_perp,fixed_target_rich,minimal_step,3.8366506099700928,-0.9447267055511475,"[-1,0)",0.11357252842832542,,47,40,25,25,47,25,47,0.04264928160117012,1.4888639146903973e-28,1.0,0.551326457056553,0.12418666228328937,0.9463215864991545,7.6201547662215585,0.9354677557277036,7.5327554386940045,0.002094753416354424,0.998820490170242,0.9929162139548006
