exp,checkpoint,checkpoint_file,sweep,sweep_val,d_x,d_model,n_layers,n_heads,episode,probe_kind,smax,tau_sv,B_nat,dim_R_nat,dim_over_nctx,r_eff_T_task,E_F_T,E_TQ_T,E_F_TQ,X_use,X_sub,max_closure,mean_closure,max_refinement,mean_refinement,s_list,mse_model,mse_krr,mse_ratio,E_pointwise_F_T,suite_exp,suite_smax
2a,L6,model_L6.pt,depth,6,5,128,6,4,4,task,1,0.001,28,5,0.10638297872340426,5,0.013350376019744975,1.9211607249730657e-13,0.01335037601973773,0.9998241643552682,1.0,0.6418912163550109,0.16501401666730908,0.9999433516263048,0.8188472718320865,"[1, 1, 1, 1, 1, 1, 1]",0.02256792055103407,0.015168769500206165,1.4877884821657643,0.0061186019903706505,2a,1
2a,L6,model_L6.pt,depth,6,5,128,6,4,4,iso,1,0.001,28,5,0.10638297872340426,5,0.33446001036188244,5.012908186585405e-12,0.3344600103622026,0.8961112699993392,1.0,0.6418912163550109,0.16501401666730908,0.9999433516263048,0.8188472718320865,"[1, 1, 1, 1, 1, 1, 1]",0.02256792055103407,0.015168769500206165,1.4877884821657643,0.0061186019903706505,2a,1
2a,L6,model_L6.pt,depth,6,5,128,6,4,5,task,1,0.001,28,5,0.10638297872340426,5,0.01012476619296686,2.535842812581265e-13,0.010124766192879654,0.9998978943658171,1.0,0.6302698965377972,0.12864415679027058,0.9999636054557619,0.8310521747208144,"[1, 1, 1, 1, 1, 1, 1]",0.03341992882656736,0.023832733395985583,1.4022700741576144,0.008842497726132156,2a,1
2a,L6,model_L6.pt,depth,6,5,128,6,4,5,iso,1,0.001,28,5,0.10638297872340426,5,0.31795157537974406,1.0796556875064403e-12,0.3179515753797757,0.9080322875034453,1.0,0.6302698965377972,0.12864415679027058,0.9999636054557619,0.8310521747208144,"[1, 1, 1, 1, 1, 1, 1]",0.03341992882656736,0.023832733395985583,1.4022700741576144,0.008842497726132156,2a,1
2a,L6,model_L6.pt,depth,6,5,128,6,4,6,task,1,0.001,28,5,0.10638297872340426,5,0.011820908715337511,2.3004375362227383e-12,0.011820908714513932,0.9998591123484628,1.0,0.7262854351992539,0.18272499751675295,0.9998684808674011,0.8405279477721558,"[1, 1, 1, 1, 1, 1, 1]",0.010324775401974684,0.006073277237001776,1.7000336060851005,0.008438526348171448,2a,1
2a,L6,model_L6.pt,depth,6,5,128,6,4,6,iso,1,0.001,28,5,0.10638297872340426,5,0.31236527393152413,8.125226432138666e-11,0.3123652738846863,0.9106752253943303,1.0,0.7262854351992539,0.18272499751675295,0.9998684808674011,0.8405279477721558,"[1, 1, 1, 1, 1, 1, 1]",0.010324775401974684,0.006073277237001776,1.7000336060851005,0.008438526348171448,2a,1
2a,L6,model_L6.pt,depth,6,5,128,6,4,7,task,1,0.001,28,5,0.10638297872340426,5,0.010999246372266305,1.6775759927476461e-13,0.010999246372296137,0.9998783889712114,1.0,0.656730438158945,0.16337491562118567,0.999956326162266,0.8286196484689707,"[1, 1, 1, 1, 1, 1, 1]",0.007707016165044351,0.0072691241109453,1.060240002428863,0.009862637283938939,2a,1
2a,L6,model_L6.pt,depth,6,5,128,6,4,7,iso,1,0.001,28,5,0.10638297872340426,5,0.3211235535848036,1.9816379377864356e-12,0.32112355358502126,0.9059778551383098,1.0,0.656730438158945,0.16337491562118567,0.999956326162266,0.8286196484689707,"[1, 1, 1, 1, 1, 1, 1]",0.007707016165044351,0.0072691241109453,1.060240002428863,0.009862637283938939,2a,1
2a,L6,model_L6.pt,depth,6,5,128,6,4,8,task,1,0.001,28,5,0.10638297872340426,5,0.016812724392950226,6.009739032115582e-13,0.01681272439298375,0.9997125865190544,1.0,0.7764236188314289,0.19205809603410798,0.9999628292261927,0.8314630923899751,"[1, 1, 1, 1, 1, 1, 1]",0.021994437348691998,0.023918636898354172,0.9195522906326414,0.008545825856062809,2a,1
2a,L6,model_L6.pt,depth,6,5,128,6,4,8,iso,1,0.001,28,5,0.10638297872340426,5,0.488885779214767,2.6682910380014934e-11,0.48888577921465814,0.7921487703156399,1.0,0.7764236188314289,0.19205809603410798,0.9999628292261927,0.8314630923899751,"[1, 1, 1, 1, 1, 1, 1]",0.021994437348691998,0.023918636898354172,0.9195522906326414,0.008545825856062809,2a,1
2a,L6,model_L6.pt,depth,6,5,128,6,4,9,task,1,0.001,28,5,0.10638297872340426,5,0.016077887831979644,4.881415050313722e-12,0.01607788783331293,0.9997409296129259,1.0,0.6639846169273245,0.1580550069743114,0.9999104262778948,0.8363218906462271,"[1, 1, 1, 1, 1, 1, 1]",0.02760141113213869,0.040240640783466536,0.6859088373035834,0.031696898549365936,2a,1
2a,L6,model_L6.pt,depth,6,5,128,6,4,9,iso,1,0.001,28,5,0.10638297872340426,5,0.364161161073227,1.2917039524095725e-10,0.3641611610917737,0.8830800587272107,1.0,0.6639846169273245,0.1580550069743114,0.9999104262778948,0.8363218906462271,"[1, 1, 1, 1, 1, 1, 1]",0.02760141113213869,0.040240640783466536,0.6859088373035834,0.031696898549365936,2a,1
2a,L6,model_L6.pt,depth,6,5,128,6,4,10,task,1,0.001,28,5,0.10638297872340426,5,0.008500655482243834,3.3752519889329644e-13,0.008500655482239132,0.9999280960168783,1.0,0.7671989155024326,0.18238006340289328,0.9999790055196803,0.8095424355260852,"[1, 1, 1, 1, 1, 1, 1]",0.012116830371570686,0.01247548234713456,0.9712514542055962,0.006341795242020276,2a,1
2a,L6,model_L6.pt,depth,6,5,128,6,4,10,iso,1,0.001,28,5,0.10638297872340426,5,0.3161677783904362,3.0787957295853967e-12,0.3161677783902935,0.9123029325258658,1.0,0.7671989155024326,0.18238006340289328,0.9999790055196803,0.8095424355260852,"[1, 1, 1, 1, 1, 1, 1]",0.012116830371570686,0.01247548234713456,0.9712514542055962,0.006341795242020276,2a,1
2a,L6,model_L6.pt,depth,6,5,128,6,4,11,task,1,0.001,28,5,0.10638297872340426,5,0.01339631033050894,1.5484498685813407e-13,0.013396310330480932,0.9998187999086249,1.0,0.7190350667609596,0.17269654562964937,0.9999604075092045,0.8250007514414799,"[1, 1, 1, 1, 1, 1, 1]",0.005679122936488295,0.0031872313131873714,1.7818358250279998,0.010884819580137579,2a,1
2a,L6,model_L6.pt,depth,6,5,128,6,4,11,iso,1,0.001,28,5,0.10638297872340426,5,0.3415585805815024,1.0072363805636376e-12,0.3415585805815118,0.8938277980799093,1.0,0.7190350667609596,0.17269654562964937,0.9999604075092045,0.8250007514414799,"[1, 1, 1, 1, 1, 1, 1]",0.005679122936488295,0.0031872313131873714,1.7818358250279998,0.010884819580137579,2a,1
2a,L6,model_L6.pt,depth,6,5,128,6,4,12,task,1,0.001,28,5,0.10638297872340426,5,0.01757768031003148,3.4763316786276823e-13,0.017577680310003483,0.999695775889902,1.0,0.5618818860475988,0.14059533494282714,0.9999748186359428,0.8391146322592,"[1, 1, 1, 1, 1, 1, 1]",0.01656730869190726,0.005785600162810353,2.8635419361333287,0.010309657998182294,2a,1
2a,L6,model_L6.pt,depth,6,5,128,6,4,12,iso,1,0.001,28,5,0.10638297872340426,5,0.42235040604833796,7.147675620577423e-13,0.4223504060483544,0.8662373618115738,1.0,0.5618818860475988,0.14059533494282714,0.9999748186359428,0.8391146322592,"[1, 1, 1, 1, 1, 1, 1]",0.01656730869190726,0.005785600162810353,2.8635419361333287,0.010309657998182294,2a,1
2a,L6,model_L6.pt,depth,6,5,128,6,4,13,task,1,0.001,28,4,0.0851063829787234,5,0.024559232680899667,0.4613789682261496,0.45744526672222363,0.7869784210280195,0.7871294476789994,0.5930643726908872,0.18938597036600266,0.9999818614978282,0.8093211201522167,"[1, 1, 1, 1, 1, 1, 1]",0.08479152227925146,0.0011405629228886,74.34181891912432,0.025351069679417897,2a,1
2a,L6,model_L6.pt,depth,6,5,128,6,4,13,iso,1,0.001,28,4,0.0851063829787234,5,0.5729564287618738,0.7418776585998331,0.9211458739587675,0.3547209721347919,0.44961753967152196,0.5930643726908872,0.18938597036600266,0.9999818614978282,0.8093211201522167,"[1, 1, 1, 1, 1, 1, 1]",0.08479152227925146,0.0011405629228886,74.34181891912432,0.025351069679417897,2a,1
2a,L6,model_L6.pt,depth,6,5,128,6,4,14,task,1,0.001,28,5,0.10638297872340426,5,0.009810138705860175,2.462348888475321e-13,0.009810138705835686,0.9999039279435287,1.0,0.6578300502764917,0.15408508417236313,0.9999621316390741,0.8426635155257222,"[1, 1, 1, 1, 1, 1, 1]",0.006905581546697157,0.005272215027431625,1.3098065065189937,0.005587375055214587,2a,1
2a,L6,model_L6.pt,depth,6,5,128,6,4,14,iso,1,0.001,28,5,0.10638297872340426,5,0.3580023850783047,4.051060029601991e-12,0.35800238507760695,0.8832750707844181,1.0,0.6578300502764917,0.15408508417236313,0.9999621316390741,0.8426635155257222,"[1, 1, 1, 1, 1, 1, 1]",0.006905581546697157,0.005272215027431625,1.3098065065189937,0.005587375055214587,2a,1
2a,L6,model_L6.pt,depth,6,5,128,6,4,15,task,1,0.001,28,5,0.10638297872340426,5,0.01195786850475102,4.28037093245439e-13,0.01195786850475403,0.9998561096834063,1.0,0.7553838923525072,0.18586331236934533,0.9998761509125809,0.8140352981323364,"[1, 1, 1, 1, 1, 1, 1]",0.039266567383719225,0.03738871656537067,1.0502250676367912,0.007602217463080844,2a,1
2a,L6,model_L6.pt,depth,6,5,128,6,4,15,iso,1,0.001,28,5,0.10638297872340426,5,0.24205683678273593,9.502751506637822e-12,0.2420568367831932,0.9442455248350466,1.0,0.7553838923525072,0.18586331236934533,0.9998761509125809,0.8140352981323364,"[1, 1, 1, 1, 1, 1, 1]",0.039266567383719225,0.03738871656537067,1.0502250676367912,0.007602217463080844,2a,1
2a,L8,model_L8.pt,anchor,8,5,128,8,4,0,task,1,0.001,45,5,0.10638297872340426,5,0.006315467416957701,1.864377236415423e-13,0.006315467416981221,0.999960065724337,1.0,0.7234886800175734,0.1575380348226099,0.9998963945862633,0.8585813583421738,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.008618996632947304,0.006818452050767913,1.2640694058964026,0.006070408186515058,2a,1
2a,L8,model_L8.pt,anchor,8,5,128,8,4,0,iso,1,0.001,45,5,0.10638297872340426,5,0.1685243975696169,3.997369892059089e-12,0.16852439756986914,0.9721395590356616,1.0,0.7234886800175734,0.1575380348226099,0.9998963945862633,0.8585813583421738,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.008618996632947304,0.006818452050767913,1.2640694058964026,0.006070408186515058,2a,1
2a,L8,model_L8.pt,anchor,8,5,128,8,4,1,task,1,0.001,45,4,0.0851063829787234,5,0.022549521575097053,0.5381302868782423,0.5390527618987404,0.7088345377924534,0.7104157943449199,0.714379728667314,0.17931825735136073,0.9999758641462522,0.8568105488847217,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.08269757178070725,0.0416521383791215,1.9854340016828553,0.03555465527221987,2a,1
2a,L8,model_L8.pt,anchor,8,5,128,8,4,1,iso,1,0.001,45,4,0.0851063829787234,5,0.49842685299209966,0.6324941713836947,0.7888426346557283,0.4794905639189323,0.599951123166448,0.714379728667314,0.17931825735136073,0.9999758641462522,0.8568105488847217,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.08269757178070725,0.0416521383791215,1.9854340016828553,0.03555465527221987,2a,1
2a,L8,model_L8.pt,anchor,8,5,128,8,4,2,task,1,0.001,45,5,0.10638297872340426,5,0.007912047194853151,1.0688958271926613e-13,0.007912047194831441,0.9999372606202822,1.0,0.7676350617095951,0.1719856674662618,0.9999515811898888,0.8568878882543834,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.005848426468853918,0.005249226542027859,1.1141501366017588,0.015437830653898043,2a,1
2a,L8,model_L8.pt,anchor,8,5,128,8,4,2,iso,1,0.001,45,5,0.10638297872340426,5,0.21373717992324093,1.857604525439511e-12,0.21373717992306146,0.9556921857689482,1.0,0.7676350617095951,0.1719856674662618,0.9999515811898888,0.8568878882543834,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.005848426468853918,0.005249226542027859,1.1141501366017588,0.015437830653898043,2a,1
2a,L8,model_L8.pt,anchor,8,5,128,8,4,3,task,1,0.001,45,4,0.0851063829787234,5,0.006334232912712832,0.4090093781630474,0.40887926049689616,0.8325644106333815,0.832711328575012,0.6228150350887924,0.14948996084620061,0.9999814616120031,0.867383987834427,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.026257115339195725,0.024894246353534863,1.0547463444486778,0.008150621669014086,2a,1
2a,L8,model_L8.pt,anchor,8,5,128,8,4,3,iso,1,0.001,45,4,0.0851063829787234,5,0.3587888852835801,0.4729765536949507,0.6081220311332077,0.6682570110392643,0.7762931796552903,0.6228150350887924,0.14948996084620061,0.9999814616120031,0.867383987834427,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.026257115339195725,0.024894246353534863,1.0547463444486778,0.008150621669014086,2a,1
2a,L8,model_L8.pt,anchor,8,5,128,8,4,4,task,1,0.001,45,5,0.10638297872340426,5,0.007192170727747804,2.4331712400902276e-13,0.0071921707277230575,0.9999482067926675,1.0,0.6475146501125538,0.1311564853651705,0.9999785701156999,0.8652641098425362,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.0014193868647673913,0.0013690049803950525,1.0368018269428063,0.004125396545321656,2a,1
2a,L8,model_L8.pt,anchor,8,5,128,8,4,4,iso,1,0.001,45,5,0.10638297872340426,5,0.3508900586963424,7.181795225666627e-12,0.3508900586958097,0.8885858900348625,1.0,0.6475146501125538,0.1311564853651705,0.9999785701156999,0.8652641098425362,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.0014193868647673913,0.0013690049803950525,1.0368018269428063,0.004125396545321656,2a,1
2a,L8,model_L8.pt,anchor,8,5,128,8,4,5,task,1,0.001,45,5,0.10638297872340426,5,0.009958357076996723,2.2046186349073057e-12,0.0099583570769095,0.9999013849914408,1.0,0.7064577411586583,0.14303627949862752,0.999948731628577,0.8640590139226616,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.0061562961933712135,0.006244132716006109,0.9859329507187224,0.005325588980796466,2a,1
2a,L8,model_L8.pt,anchor,8,5,128,8,4,5,iso,1,0.001,45,5,0.10638297872340426,5,0.16197402075547146,5.397597218692036e-11,0.16197402075598463,0.9734621638530131,1.0,0.7064577411586583,0.14303627949862752,0.999948731628577,0.8640590139226616,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.0061562961933712135,0.006244132716006109,0.9859329507187224,0.005325588980796466,2a,1
2a,L8,model_L8.pt,anchor,8,5,128,8,4,6,task,1,0.001,45,4,0.0851063829787234,5,0.0067293968928222375,0.4262246187945026,0.42583632317912035,0.8183982589637017,0.8183325743338442,0.7584446157574934,0.18684534562895255,0.9999383577700346,0.8578090563473179,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.01505034568256558,0.0116229736090082,1.2948791065739882,0.004550473190454044,2a,1
2a,L8,model_L8.pt,anchor,8,5,128,8,4,6,iso,1,0.001,45,4,0.0851063829787234,5,0.18284982484745055,0.6504578331335648,0.6809208126467605,0.5580480611976899,0.5769046073160284,0.7584446157574934,0.18684534562895255,0.9999383577700346,0.8578090563473179,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.01505034568256558,0.0116229736090082,1.2948791065739882,0.004550473190454044,2a,1
2a,L8,model_L8.pt,anchor,8,5,128,8,4,7,task,1,0.001,45,5,0.10638297872340426,5,0.009179752403700388,2.8482076936816997e-13,0.009179752403727018,0.9999152844630992,1.0,0.7567889124369506,0.14794836856166219,0.9999834351464914,0.8650821764799524,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.008487489648657365,0.005026672463779357,1.6884906883859219,0.007936760010843003,2a,1
2a,L8,model_L8.pt,anchor,8,5,128,8,4,7,iso,1,0.001,45,5,0.10638297872340426,5,0.3822904103151338,3.935684956927847e-12,0.38229041031459343,0.87499141693803,1.0,0.7567889124369506,0.14794836856166219,0.9999834351464914,0.8650821764799524,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.008487489648657365,0.005026672463779357,1.6884906883859219,0.007936760010843003,2a,1
2a,L8,model_L8.pt,anchor,8,5,128,8,4,8,task,1,0.001,45,5,0.10638297872340426,5,0.016693754381315228,2.67409822924348e-13,0.016693754381305624,0.9997231329845288,1.0,0.7073726020281128,0.16105647726169747,0.9999362669338263,0.8616132526626656,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.015988349668309757,0.014083325734422891,1.1352680446231922,0.014685869014815148,2a,1
2a,L8,model_L8.pt,anchor,8,5,128,8,4,8,iso,1,0.001,45,5,0.10638297872340426,5,0.33208191975110735,4.798078038367357e-12,0.33208191975126233,0.9003176267572222,1.0,0.7073726020281128,0.16105647726169747,0.9999362669338263,0.8616132526626656,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.015988349668309757,0.014083325734422891,1.1352680446231922,0.014685869014815148,2a,1
2a,L8,model_L8.pt,anchor,8,5,128,8,4,9,task,1,0.001,45,5,0.10638297872340426,5,0.011058657597004565,1.6018927793222355e-12,0.011058657597042798,0.9998761912471236,1.0,0.6663314776508652,0.13773097226114717,0.999984973034448,0.8658793947549747,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.009118379607716998,0.00353984298404078,2.5759277032418653,0.01127851699886249,2a,1
2a,L8,model_L8.pt,anchor,8,5,128,8,4,9,iso,1,0.001,45,5,0.10638297872340426,5,0.4265316358458876,7.821913183825541e-11,0.4265316358454156,0.8478828701308117,1.0,0.6663314776508652,0.13773097226114717,0.999984973034448,0.8658793947549747,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.009118379607716998,0.00353984298404078,2.5759277032418653,0.01127851699886249,2a,1
2a,L8,model_L8.pt,anchor,8,5,128,8,4,10,task,1,0.001,45,4,0.0851063829787234,5,0.007594475408899715,0.47304741359049235,0.4731196481327627,0.775533040945307,0.7762261444957932,0.6389790193395861,0.14365356204081323,0.9999867499351505,0.8622858768940281,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.004859760726684939,0.003439137280626274,1.4130755274183084,0.008337236964992136,2a,1
2a,L8,model_L8.pt,anchor,8,5,128,8,4,10,iso,1,0.001,45,4,0.0851063829787234,5,0.2824602584304282,0.564115894283666,0.6077603921327023,0.6480120065117136,0.6817732578171711,0.6389790193395861,0.14365356204081323,0.9999867499351505,0.8622858768940281,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.004859760726684939,0.003439137280626274,1.4130755274183084,0.008337236964992136,2a,1
2a,L8,model_L8.pt,anchor,8,5,128,8,4,11,task,1,0.001,45,4,0.0851063829787234,5,0.00862968433249304,0.49104041982937485,0.49095609722638583,0.7580240928837785,0.7588793060942735,0.5794056580764071,0.1408204330430488,0.9999737385540752,0.8767871416679746,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.015925195612508537,0.016001419324906337,0.995236440540049,0.01236959144272209,2a,1
2a,L8,model_L8.pt,anchor,8,5,128,8,4,11,iso,1,0.001,45,4,0.0851063829787234,5,0.2539932594465353,0.45027234092639434,0.5399983473526639,0.7273519182345489,0.7972548189970681,0.5794056580764071,0.1408204330430488,0.9999737385540752,0.8767871416679746,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.015925195612508537,0.016001419324906337,0.995236440540049,0.01236959144272209,2a,1
2a,L8,model_L8.pt,anchor,8,5,128,8,4,12,task,1,0.001,45,4,0.0851063829787234,5,0.01030158962439273,0.38986870201393364,0.39101244539923796,0.8481429090061039,0.8480023951902745,0.6222562865268293,0.15661893275758046,0.9999132916496322,0.871221403310194,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.02055284119802181,0.01026752348956346,2.0017330585036377,0.010239927976888885,2a,1
2a,L8,model_L8.pt,anchor,8,5,128,8,4,12,iso,1,0.001,45,4,0.0851063829787234,5,0.25834021497674026,0.5039353437371877,0.5795644172566212,0.702918817634851,0.7460491693329871,0.6222562865268293,0.15661893275758046,0.9999132916496322,0.871221403310194,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.02055284119802181,0.01026752348956346,2.0017330585036377,0.010239927976888885,2a,1
2a,L8,model_L8.pt,anchor,8,5,128,8,4,13,task,1,0.001,45,4,0.0851063829787234,5,0.007401280266439017,0.5199922458410381,0.5205506690616122,0.7292633780738891,0.7296080642657342,0.6621894627992122,0.15690705302239719,0.9999811583162963,0.8610234107371242,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.02663182065942384,0.028250994351192486,0.9426861344545807,0.012733357460104316,2a,1
2a,L8,model_L8.pt,anchor,8,5,128,8,4,13,iso,1,0.001,45,4,0.0851063829787234,5,0.33331001791382175,0.5688945836829077,0.6231092429369036,0.6232191141074919,0.6763589526568936,0.6621894627992122,0.15690705302239719,0.9999811583162963,0.8610234107371242,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.02663182065942384,0.028250994351192486,0.9426861344545807,0.012733357460104316,2a,1
2a,L8,model_L8.pt,anchor,8,5,128,8,4,14,task,1,0.001,45,4,0.0851063829787234,5,0.008027725749384236,0.37157225825860923,0.37308553631144525,0.8613792775268476,0.8619340568928735,0.667617598837221,0.15709038447085566,0.9999792021364571,0.8673254561976874,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.012807280329196886,0.011529003082704086,1.1108749158381683,0.013196905342296821,2a,1
2a,L8,model_L8.pt,anchor,8,5,128,8,4,14,iso,1,0.001,45,4,0.0851063829787234,5,0.2289800525509582,0.5655977882175705,0.6330436812494452,0.6289837588702041,0.680099141964027,0.667617598837221,0.15709038447085566,0.9999792021364571,0.8673254561976874,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.012807280329196886,0.011529003082704086,1.1108749158381683,0.013196905342296821,2a,1
2a,L8,model_L8.pt,anchor,8,5,128,8,4,15,task,1,0.001,45,5,0.10638297872340426,5,0.009703751540758762,3.08345805308389e-13,0.009703751540791016,0.9999058032925069,1.0,0.7478203692020171,0.16258311342032317,0.9999669011870528,0.8551790225502236,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.007960925467078106,0.0070330834253643625,1.1319253570016732,0.012269489700999087,2a,1
