selection_rank,bank_index,bank_batch_index,bank_batch_member,bank_batch_size,name,replicate,state_idx,basis_layer,certificate,sampling_mode,profile,tau_actual,log10_lambda1,gamma,n_ctx,n_tgt,r_T,rank_Q,candidate_dim,rank_to_alpha,best_rank,rho_TQ,best_rho,reach_alpha,krr_mse,base_mse,mse,mse_ratio,mse_repair_factor,point_err,point_drift,E_F_T,E_F_TQ,damage_vs_base
6,5,5,0,1,keep_Q,keep_Q,1,8,certified,fixed_target_rich,minimal_smooth,1.9766324758529663,-0.9762278199195862,,47,40,10,10,47,10,47,0.039649927824207586,3.3771284206749994e-28,1.0,0.01491968980829286,0.021261734159174116,0.01877520902502704,1.2584181887341355,1.1324366152639143,0.13586735622068577,0.12013088437777864,0.12774991944924094,0.10628676857819186,0.13377077790752073
6,5,5,0,1,remove_Q,remove_Q,1,8,certified,fixed_target_rich,minimal_smooth,1.9766324758529663,-0.9762278199195862,,47,40,10,10,47,10,47,0.039649927824207586,3.3771284206749994e-28,1.0,0.01491968980829286,0.021261734159174116,0.18543727243337696,12.429030014438018,0.11465728480671507,0.8998260395107752,0.8811719896908439,0.8401817012006594,0.8413540732961343,0.8277115760453335
6,5,5,0,1,zero_context,zero_context,1,8,certified,fixed_target_rich,minimal_smooth,1.9766324758529663,-0.9762278199195862,,47,40,10,10,47,10,47,0.039649927824207586,3.3771284206749994e-28,1.0,0.01491968980829286,0.021261734159174116,0.18811683954679978,12.608629399402004,0.11302408763828192,0.9137015939163271,0.9049515987319485,,,
6,5,5,0,1,keep_response_svd,keep_response_svd,1,8,certified,fixed_target_rich,minimal_smooth,1.9766324758529663,-0.9762278199195862,,47,40,10,10,47,10,47,0.039649927824207586,3.3771284206749994e-28,1.0,0.01491968980829286,0.021261734159174116,0.06042242405176644,4.049844522785028,0.35188482575538993,0.5066581465322783,0.5339156540191687,,,
6,5,5,0,1,keep_krr_oracle,keep_krr_oracle,1,8,certified,fixed_target_rich,minimal_smooth,1.9766324758529663,-0.9762278199195862,,47,40,10,10,47,10,47,0.039649927824207586,3.3771284206749994e-28,1.0,0.01491968980829286,0.021261734159174116,0.01877520902502704,1.2584181887341355,1.1324366152639143,0.13586735622068577,0.12013088437777864,,,
7,6,6,0,1,base,base,1,8,certified,fixed_target_rich,minimal_smooth,12.899203300476074,0.3828449845314026,,47,40,22,22,47,22,47,0.035033071044123155,1.4177027696595877e-25,1.0,0.1641525940678727,0.2035422790145474,0.2035422790145474,1.2399577367043504,1.0,0.0566776251015543,0.0,0.06044797470475004,0.06267066719074263,0.0
7,6,6,0,1,keep_Q,keep_Q,1,8,certified,fixed_target_rich,minimal_smooth,12.899203300476074,0.3828449845314026,,47,40,22,22,47,22,47,0.035033071044123155,1.4177027696595877e-25,1.0,0.1641525940678727,0.2035422790145474,0.3104923493167389,1.8914860960915345,0.6555468418544195,0.08540644210884418,0.08163882991539784,0.08900352295055074,0.08788553507503843,0.09105056743086541
7,6,6,0,1,remove_Q,remove_Q,1,8,certified,fixed_target_rich,minimal_smooth,12.899203300476074,0.3828449845314026,,47,40,22,22,47,22,47,0.035033071044123155,1.4177027696595877e-25,1.0,0.1641525940678727,0.2035422790145474,2.2014484340767595,13.41098778595311,0.09245834508947229,0.37895869328691983,0.3796075245825288,0.4769286028472074,0.47681503692557586,0.4565196429426652
7,6,6,0,1,zero_context,zero_context,1,8,certified,fixed_target_rich,minimal_smooth,12.899203300476074,0.3828449845314026,,47,40,22,22,47,22,47,0.035033071044123155,1.4177027696595877e-25,1.0,0.1641525940678727,0.2035422790145474,10.192044265717357,62.088840713069814,0.019970702020908195,0.8795152625064472,0.8782167443040176,,,
7,6,6,0,1,keep_response_svd,keep_response_svd,1,8,certified,fixed_target_rich,minimal_smooth,12.899203300476074,0.3828449845314026,,47,40,22,22,47,22,47,0.035033071044123155,1.4177027696595877e-25,1.0,0.1641525940678727,0.2035422790145474,0.2748895431940448,1.674597619093277,0.7404511523047158,0.0861344313878954,0.0758741018347205,,,
7,6,6,0,1,keep_krr_oracle,keep_krr_oracle,1,8,certified,fixed_target_rich,minimal_smooth,12.899203300476074,0.3828449845314026,,47,40,22,22,47,22,47,0.035033071044123155,1.4177027696595877e-25,1.0,0.1641525940678727,0.2035422790145474,0.3104923493167389,1.8914860960915345,0.6555468418544195,0.08540644210884418,0.08163882991539784,,,
8,7,7,0,1,base,base,1,8,certified,fixed_target_rich,minimal_smooth,1.5501453876495361,-1.8268457055091858,,47,40,18,18,47,18,47,0.04834020588154867,1.9892501917105626e-29,1.0,0.04817308965238946,0.04267816745210874,0.04267816745210874,0.8859337808736925,1.0,0.13304372076958104,0.0,0.22610285904430794,0.263607166829152,0.0
8,7,7,0,1,keep_Q,keep_Q,1,8,certified,fixed_target_rich,minimal_smooth,1.5501453876495361,-1.8268457055091858,,47,40,18,18,47,18,47,0.04834020588154867,1.9892501917105626e-29,1.0,0.04817308965238946,0.04267816745210874,0.04428157207962479,0.9192180198354447,0.9637907022670087,0.2603666868023306,0.2341985725631229,0.27490289597654977,0.20172778700362573,0.26988191889873325
8,7,7,0,1,remove_Q,remove_Q,1,8,certified,fixed_target_rich,minimal_smooth,1.5501453876495361,-1.8268457055091858,,47,40,18,18,47,18,47,0.04834020588154867,1.9892501917105626e-29,1.0,0.04817308965238946,0.04267816745210874,0.07409287419494533,1.5380552654934436,0.5760090685619573,0.6651948503730459,0.6236352448637261,0.8686560450096557,0.8719092337565643,0.7448233678125024
8,7,7,0,1,zero_context,zero_context,1,8,certified,fixed_target_rich,minimal_smooth,1.5501453876495361,-1.8268457055091858,,47,40,18,18,47,18,47,0.04834020588154867,1.9892501917105626e-29,1.0,0.04817308965238946,0.04267816745210874,0.13041594745478524,2.7072365172308688,0.32724653913130614,0.9350818595204228,0.9262982716931515,,,
8,7,7,0,1,keep_response_svd,keep_response_svd,1,8,certified,fixed_target_rich,minimal_smooth,1.5501453876495361,-1.8268457055091858,,47,40,18,18,47,18,47,0.04834020588154867,1.9892501917105626e-29,1.0,0.04817308965238946,0.04267816745210874,0.05360080317121942,1.1126710692213353,0.796222536363494,0.3097491689319099,0.29626411252952856,,,
8,7,7,0,1,keep_krr_oracle,keep_krr_oracle,1,8,certified,fixed_target_rich,minimal_smooth,1.5501453876495361,-1.8268457055091858,,47,40,18,18,47,18,47,0.04834020588154867,1.9892501917105626e-29,1.0,0.04817308965238946,0.04267816745210874,0.04428157207962479,0.9192180198354447,0.9637907022670087,0.2603666868023306,0.2341985725631229,,,
9,8,8,0,1,base,base,1,8,certified,fixed_target_rich,minimal_step,0.5763994455337524,-1.8229717016220093,,47,40,16,16,47,16,47,0.04622317938923571,8.054873267373308e-30,1.0,0.019748230798446224,0.028544465897858123,0.028544465897858123,1.4454188929219918,1.0,0.4577768468652267,0.0,0.4309513510801676,0.5677818224259964,0.0
9,8,8,0,1,keep_Q,keep_Q,1,8,certified,fixed_target_rich,minimal_step,0.5763994455337524,-1.8229717016220093,,47,40,16,16,47,16,47,0.04622317938923571,8.054873267373308e-30,1.0,0.019748230798446224,0.028544465897858123,0.0218286404295299,1.1053466334436075,1.3076611889782663,0.35181148344676827,0.528481811737409,0.3171154808040115,0.22875017523004468,0.57981685804095
9,8,8,0,1,remove_Q,remove_Q,1,8,certified,fixed_target_rich,minimal_step,0.5763994455337524,-1.8229717016220093,,47,40,16,16,47,16,47,0.04622317938923571,8.054873267373308e-30,1.0,0.019748230798446224,0.028544465897858123,0.023950799990599285,1.2128073767744154,1.19179592786303,0.827007558828678,0.8582141315974636,0.7994444448416169,0.8173358203089122,0.9565497391899939
9,8,8,0,1,zero_context,zero_context,1,8,certified,fixed_target_rich,minimal_step,0.5763994455337524,-1.8229717016220093,,47,40,16,16,47,16,47,0.04622317938923571,8.054873267373308e-30,1.0,0.019748230798446224,0.028544465897858123,0.03458523765605638,1.7513081556033627,0.8253366994822304,0.9904326933242898,1.0012978392707144,,,
9,8,8,0,1,keep_response_svd,keep_response_svd,1,8,certified,fixed_target_rich,minimal_step,0.5763994455337524,-1.8229717016220093,,47,40,16,16,47,16,47,0.04622317938923571,8.054873267373308e-30,1.0,0.019748230798446224,0.028544465897858123,0.02340278516068415,1.1850573046029755,1.2197037960170576,0.4401978811796894,0.5962401846770521,,,
9,8,8,0,1,keep_krr_oracle,keep_krr_oracle,1,8,certified,fixed_target_rich,minimal_step,0.5763994455337524,-1.8229717016220093,,47,40,16,16,47,16,47,0.04622317938923571,8.054873267373308e-30,1.0,0.019748230798446224,0.028544465897858123,0.0218286404295299,1.1053466334436075,1.3076611889782663,0.35181148344676827,0.528481811737409,,,
10,9,9,0,1,base,base,1,8,certified,fixed_target_rich,minimal_step,14.602849960327148,0.44650256633758545,,47,40,31,31,47,31,47,0.04459497799988938,1.2709542563871051e-26,1.0,0.20981657416761879,0.42000967314251414,0.42000967314251414,2.0017945427274766,1.0,0.19968689698688546,0.0,0.12778558283646327,0.13733473073240834,0.0
10,9,9,0,1,keep_Q,keep_Q,1,8,certified,fixed_target_rich,minimal_step,14.602849960327148,0.44650256633758545,,47,40,31,31,47,31,47,0.04459497799988938,1.2709542563871051e-26,1.0,0.20981657416761879,0.42000967314251414,0.860937247268392,4.103285217976175,0.487851669183943,0.4820482450567466,0.38509582364106304,0.4439594079148576,0.44298272797872584,0.41369258252313224
10,9,9,0,1,remove_Q,remove_Q,1,8,certified,fixed_target_rich,minimal_step,14.602849960327148,0.44650256633758545,,47,40,31,31,47,31,47,0.04459497799988938,1.2709542563871051e-26,1.0,0.20981657416761879,0.42000967314251414,1.5198313846864167,7.243619293260646,0.2763528095119405,0.7493811511076971,0.7482465497560813,0.7726500000221538,0.7719381290149996,0.7452246966086166
10,9,9,0,1,zero_context,zero_context,1,8,certified,fixed_target_rich,minimal_step,14.602849960327148,0.44650256633758545,,47,40,31,31,47,31,47,0.04459497799988938,1.2709542563871051e-26,1.0,0.20981657416761879,0.42000967314251414,1.6344632004406665,7.789962289322875,0.2569710183926292,0.835256370305146,0.8375907215199182,,,
10,9,9,0,1,keep_response_svd,keep_response_svd,1,8,certified,fixed_target_rich,minimal_step,14.602849960327148,0.44650256633758545,,47,40,31,31,47,31,47,0.04459497799988938,1.2709542563871051e-26,1.0,0.20981657416761879,0.42000967314251414,0.49492768694298717,2.3588588694980697,0.8486283637449784,0.2922971627634173,0.2130833169230926,,,
10,9,9,0,1,keep_krr_oracle,keep_krr_oracle,1,8,certified,fixed_target_rich,minimal_step,14.602849960327148,0.44650256633758545,,47,40,31,31,47,31,47,0.04459497799988938,1.2709542563871051e-26,1.0,0.20981657416761879,0.42000967314251414,0.860937247268392,4.103285217976175,0.487851669183943,0.4820482450567466,0.38509582364106304,,,
11,10,10,0,1,base,base,1,8,certified,fixed_target_rich,minimal_step,8.949390411376953,0.40214061737060547,,47,40,26,26,47,26,47,0.04653759933699842,3.548992596953661e-25,1.0,0.10969137828819867,0.13143559149650982,0.13143559149650982,1.19823083224628,1.0,0.07481628698158503,0.0,0.03981712937812792,0.0403196581322821,0.0
11,10,10,0,1,keep_Q,keep_Q,1,8,certified,fixed_target_rich,minimal_step,8.949390411376953,0.40214061737060547,,47,40,26,26,47,26,47,0.04653759933699842,3.548992596953661e-25,1.0,0.10969137828819867,0.13143559149650982,0.21533420451619406,1.9630914286666516,0.610379534416351,0.16404498472116466,0.10893477028085602,0.060631173963440727,0.059267547759801587,0.04551591875567046
11,10,10,0,1,remove_Q,remove_Q,1,8,certified,fixed_target_rich,minimal_step,8.949390411376953,0.40214061737060547,,47,40,26,26,47,26,47,0.04653759933699842,3.548992596953661e-25,1.0,0.10969137828819867,0.13143559149650982,0.49951829042734974,4.5538518908472065,0.26312468234959635,0.38413264232158695,0.3496053388854599,0.2699168683396193,0.2698080987331384,0.27061264785847455
11,10,10,0,1,zero_context,zero_context,1,8,certified,fixed_target_rich,minimal_step,8.949390411376953,0.40214061737060547,,47,40,26,26,47,26,47,0.04653759933699842,3.548992596953661e-25,1.0,0.10969137828819867,0.13143559149650982,3.8185426001395193,34.811693131495126,0.03442035489972209,0.8886948347645349,0.8822377851902384,,,
11,10,10,0,1,keep_response_svd,keep_response_svd,1,8,certified,fixed_target_rich,minimal_step,8.949390411376953,0.40214061737060547,,47,40,26,26,47,26,47,0.04653759933699842,3.548992596953661e-25,1.0,0.10969137828819867,0.13143559149650982,0.22313442884628598,2.034202070649816,0.5890421849111142,0.18327388465130742,0.13495637612781666,,,
11,10,10,0,1,keep_krr_oracle,keep_krr_oracle,1,8,certified,fixed_target_rich,minimal_step,8.949390411376953,0.40214061737060547,,47,40,26,26,47,26,47,0.04653759933699842,3.548992596953661e-25,1.0,0.10969137828819867,0.13143559149650982,0.21533420451619406,1.9630914286666516,0.610379534416351,0.16404498472116466,0.10893477028085602,,,
12,11,11,0,1,base,base,1,8,certified,fixed_target_rich,minimal_step,2.596475601196289,-1.0478297472000122,,47,40,11,11,47,11,47,0.04492495645438537,2.8184108194630347e-28,1.0,0.011682797430378665,0.016795937567743682,0.016795937567743682,1.4376640242061691,1.0,0.08999719291345584,0.0,0.08520730448572884,0.09730339620901426,0.0
12,11,11,0,1,keep_Q,keep_Q,1,8,certified,fixed_target_rich,minimal_step,2.596475601196289,-1.0478297472000122,,47,40,11,11,47,11,47,0.04492495645438537,2.8184108194630347e-28,1.0,0.011682797430378665,0.016795937567743682,0.023740379946957598,2.032080080856809,0.7074839410856242,0.11666120367987,0.13500254499954503,0.11393060969247684,0.09368597245356561,0.1526628007496155
12,11,11,0,1,remove_Q,remove_Q,1,8,certified,fixed_target_rich,minimal_step,2.596475601196289,-1.0478297472000122,,47,40,11,11,47,11,47,0.04492495645438537,2.8184108194630347e-28,1.0,0.011682797430378665,0.016795937567743682,0.1984682069195964,16.98807225772155,0.08462784961093575,0.6051058372007023,0.6165668616587664,0.6593076931025887,0.6598287730985761,0.7106215941016272
12,11,11,0,1,zero_context,zero_context,1,8,certified,fixed_target_rich,minimal_step,2.596475601196289,-1.0478297472000122,,47,40,11,11,47,11,47,0.04492495645438537,2.8184108194630347e-28,1.0,0.011682797430378665,0.016795937567743682,0.39039912043310165,33.41657875689521,0.043022477994086095,0.887377310215269,0.8938650343167567,,,
12,11,11,0,1,keep_response_svd,keep_response_svd,1,8,certified,fixed_target_rich,minimal_step,2.596475601196289,-1.0478297472000122,,47,40,11,11,47,11,47,0.04492495645438537,2.8184108194630347e-28,1.0,0.011682797430378665,0.016795937567743682,0.028713596261770762,2.4577671942772095,0.5849471941661926,0.14742786587724313,0.17584769621738341,,,
12,11,11,0,1,keep_krr_oracle,keep_krr_oracle,1,8,certified,fixed_target_rich,minimal_step,2.596475601196289,-1.0478297472000122,,47,40,11,11,47,11,47,0.04492495645438537,2.8184108194630347e-28,1.0,0.011682797430378665,0.016795937567743682,0.023740379946957598,2.032080080856809,0.7074839410856242,0.11666120367987,0.13500254499954503,,,
13,12,12,0,1,base,base,1,8,certified,fixed_target_rich,minimal_step,2.319181442260742,-1.0161939859390259,,47,40,22,22,47,22,47,0.04130996458463199,9.054102928164698e-29,1.0,0.10857294797867434,0.12949506187908816,0.12949506187908816,1.1927009838999978,1.0,0.2121163695832694,0.0,0.1267466810763612,0.17412597786579426,0.0
13,12,12,0,1,keep_Q,keep_Q,1,8,certified,fixed_target_rich,minimal_step,2.319181442260742,-1.0161939859390259,,47,40,22,22,47,22,47,0.04130996458463199,9.054102928164698e-29,1.0,0.10857294797867434,0.12949506187908816,0.11443179551277378,1.0539623142152337,1.1316353230220257,0.20706872387230024,0.27178291671238003,0.20246736829992665,0.1648003220536618,0.18990418303945927
13,12,12,0,1,remove_Q,remove_Q,1,8,certified,fixed_target_rich,minimal_step,2.319181442260742,-1.0161939859390259,,47,40,22,22,47,22,47,0.04130996458463199,9.054102928164698e-29,1.0,0.10857294797867434,0.12949506187908816,0.2623973247292989,2.4167836428355836,0.4935075539077283,0.8113553496902529,0.7330627881495796,0.46135053915836466,0.471970532724382,0.42459405283126905
13,12,12,0,1,zero_context,zero_context,1,8,certified,fixed_target_rich,minimal_step,2.319181442260742,-1.0161939859390259,,47,40,22,22,47,22,47,0.04130996458463199,9.054102928164698e-29,1.0,0.10857294797867434,0.12949506187908816,0.2947688811970448,2.7149385430240196,0.4393104908266226,0.9292274630054613,0.9086526675309793,,,
13,12,12,0,1,keep_response_svd,keep_response_svd,1,8,certified,fixed_target_rich,minimal_step,2.319181442260742,-1.0161939859390259,,47,40,22,22,47,22,47,0.04130996458463199,9.054102928164698e-29,1.0,0.10857294797867434,0.12949506187908816,0.1670074702599383,1.5382051732881155,0.775384847621103,0.4947911219733298,0.3873832933969274,,,
13,12,12,0,1,keep_krr_oracle,keep_krr_oracle,1,8,certified,fixed_target_rich,minimal_step,2.319181442260742,-1.0161939859390259,,47,40,22,22,47,22,47,0.04130996458463199,9.054102928164698e-29,1.0,0.10857294797867434,0.12949506187908816,0.11443179551277378,1.0539623142152337,1.1316353230220257,0.20706872387230024,0.27178291671238003,,,
14,13,13,0,1,base,base,1,8,certified,fixed_target_rich,minimal_step,3.5378060340881348,-1.0310525298118591,,47,40,25,25,47,25,47,0.04723872537697587,8.893884944168904e-29,1.0,0.09264186196825505,0.0807550653096354,0.0807550653096354,0.871690870562459,1.0,0.1250551392356909,0.0,0.15563189771541724,0.19642136541631247,0.0
14,13,13,0,1,keep_Q,keep_Q,1,8,certified,fixed_target_rich,minimal_step,3.5378060340881348,-1.0310525298118591,,47,40,25,25,47,25,47,0.04723872537697587,8.893884944168904e-29,1.0,0.09264186196825505,0.0807550653096354,0.1034202458831432,1.1163446382217739,0.780843872687001,0.19427616732382288,0.21449202252155955,0.24633174909024816,0.21894129898776732,0.29963420798431223
14,13,13,0,1,remove_Q,remove_Q,1,8,certified,fixed_target_rich,minimal_step,3.5378060340881348,-1.0310525298118591,,47,40,25,25,47,25,47,0.04723872537697587,8.893884944168904e-29,1.0,0.09264186196825505,0.0807550653096354,0.3445251323574649,3.7188925722965385,0.23439528128777357,0.6969137319776826,0.7161171755706884,0.8037783738877053,0.8072119825603223,0.8269699030696182
14,13,13,0,1,zero_context,zero_context,1,8,certified,fixed_target_rich,minimal_step,3.5378060340881348,-1.0310525298118591,,47,40,25,25,47,25,47,0.04723872537697587,8.893884944168904e-29,1.0,0.09264186196825505,0.0807550653096354,0.6105813160456655,6.590771202924323,0.13225931286701167,0.9861703429369544,0.9897719929893143,,,
14,13,13,0,1,keep_response_svd,keep_response_svd,1,8,certified,fixed_target_rich,minimal_step,3.5378060340881348,-1.0310525298118591,,47,40,25,25,47,25,47,0.04723872537697587,8.893884944168904e-29,1.0,0.09264186196825505,0.0807550653096354,0.12433407824809473,1.3420939044888738,0.6495006553914987,0.307943151592125,0.319985122848766,,,
14,13,13,0,1,keep_krr_oracle,keep_krr_oracle,1,8,certified,fixed_target_rich,minimal_step,3.5378060340881348,-1.0310525298118591,,47,40,25,25,47,25,47,0.04723872537697587,8.893884944168904e-29,1.0,0.09264186196825505,0.0807550653096354,0.1034202458831432,1.1163446382217739,0.780843872687001,0.19427616732382288,0.21449202252155955,,,
15,14,14,0,1,base,base,1,8,certified,fixed_target_rich,minimal_step,6.515750885009766,-0.4833717346191406,,47,40,28,28,47,28,47,0.04903094327472795,2.16703364575296e-28,1.0,0.17954060279130268,0.21707705219679724,0.21707705219679724,1.2090694184040742,1.0,0.15153047355619798,0.0,0.11238637198179549,0.1661446040671561,0.0
15,14,14,0,1,keep_Q,keep_Q,1,8,certified,fixed_target_rich,minimal_step,6.515750885009766,-0.4833717346191406,,47,40,28,28,47,28,47,0.04903094327472795,2.16703364575296e-28,1.0,0.17954060279130268,0.21707705219679724,0.2621371671218019,1.4600439290409934,0.8281048222968416,0.353568081887239,0.3279689134368448,0.3384622739319922,0.3232574467305328,0.33986863231451037
15,14,14,0,1,remove_Q,remove_Q,1,8,certified,fixed_target_rich,minimal_step,6.515750885009766,-0.4833717346191406,,47,40,28,28,47,28,47,0.04903094327472795,2.16703364575296e-28,1.0,0.17954060279130268,0.21707705219679724,0.5001811610369371,2.7858944063942226,0.4339968577520389,0.7764906557812756,0.7402782299186151,0.8343495532731493,0.8353027267229729,0.8135325975459301
15,14,14,0,1,zero_context,zero_context,1,8,certified,fixed_target_rich,minimal_step,6.515750885009766,-0.4833717346191406,,47,40,28,28,47,28,47,0.04903094327472795,2.16703364575296e-28,1.0,0.17954060279130268,0.21707705219679724,0.6800829089632388,3.7879059020079406,0.31919204164051584,0.9654080814895398,0.9690215735717697,,,
15,14,14,0,1,keep_response_svd,keep_response_svd,1,8,certified,fixed_target_rich,minimal_step,6.515750885009766,-0.4833717346191406,,47,40,28,28,47,28,47,0.04903094327472795,2.16703364575296e-28,1.0,0.17954060279130268,0.21707705219679724,0.2705895504621211,1.5071217666382313,0.8022373806603634,0.46907592586782837,0.4455955746414105,,,
15,14,14,0,1,keep_krr_oracle,keep_krr_oracle,1,8,certified,fixed_target_rich,minimal_step,6.515750885009766,-0.4833717346191406,,47,40,28,28,47,28,47,0.04903094327472795,2.16703364575296e-28,1.0,0.17954060279130268,0.21707705219679724,0.2621371671218019,1.4600439290409934,0.8281048222968416,0.353568081887239,0.3279689134368448,,,
16,15,15,0,1,base,base,1,8,certified,fixed_target_rich,minimal_smooth,7.961815357208252,-0.298816978931427,,47,40,19,19,47,19,47,0.045884668672405246,5.308798103417337e-27,1.0,0.04335604641986923,0.041165065232062946,0.041165065232062946,0.9494653832919091,1.0,0.02898621358791348,0.0,0.04503009478645897,0.056204983287115276,0.0
16,15,15,0,1,keep_Q,keep_Q,1,8,certified,fixed_target_rich,minimal_smooth,7.961815357208252,-0.298816978931427,,47,40,19,19,47,19,47,0.045884668672405246,5.308798103417337e-27,1.0,0.04335604641986923,0.041165065232062946,0.04625036321315691,1.0667569354746624,0.8900484746972248,0.05474741969207481,0.04815137954268228,0.08057811392412897,0.07522592188500041,0.07854757247261315
16,15,15,0,1,remove_Q,remove_Q,1,8,certified,fixed_target_rich,minimal_smooth,7.961815357208252,-0.298816978931427,,47,40,19,19,47,19,47,0.045884668672405246,5.308798103417337e-27,1.0,0.04335604641986923,0.041165065232062946,0.28527361803270646,6.579788555212247,0.14430028796894703,0.290595322735677,0.2851127244109064,0.6674741013723055,0.6668487400068749,0.6711110817476247
16,15,15,0,1,zero_context,zero_context,1,8,certified,fixed_target_rich,minimal_smooth,7.961815357208252,-0.298816978931427,,47,40,19,19,47,19,47,0.045884668672405246,5.308798103417337e-27,1.0,0.04335604641986923,0.041165065232062946,2.9148334296128313,67.23014827931866,0.014122613255993424,0.8790208355836244,0.8782965429894292,,,
16,15,15,0,1,keep_response_svd,keep_response_svd,1,8,certified,fixed_target_rich,minimal_smooth,7.961815357208252,-0.298816978931427,,47,40,19,19,47,19,47,0.045884668672405246,5.308798103417337e-27,1.0,0.04335604641986923,0.041165065232062946,0.12331669095644379,2.8442789677411673,0.3338158436849615,0.138360051090167,0.14981995055022634,,,
16,15,15,0,1,keep_krr_oracle,keep_krr_oracle,1,8,certified,fixed_target_rich,minimal_smooth,7.961815357208252,-0.298816978931427,,47,40,19,19,47,19,47,0.045884668672405246,5.308798103417337e-27,1.0,0.04335604641986923,0.041165065232062946,0.04625036321315691,1.0667569354746624,0.8900484746972248,0.05474741969207481,0.04815137954268228,,,
17,16,16,0,1,base,base,1,8,certified,fixed_target_rich,minimal_smooth,12.2171630859375,-1.031690001487732,,47,40,30,30,47,30,47,0.04598830318757788,2.1239031719989005e-28,1.0,0.22748461114556612,0.22603894966652613,0.22603894966652613,0.9936450141758604,1.0,0.12292434335703932,0.0,0.16072283221962644,0.18115212369575495,0.0
17,16,16,0,1,keep_Q,keep_Q,1,8,certified,fixed_target_rich,minimal_smooth,12.2171630859375,-1.031690001487732,,47,40,30,30,47,30,47,0.04598830318757788,2.1239031719989005e-28,1.0,0.22748461114556612,0.22603894966652613,67523557825.32278,296826925941.4424,3.3475568667644567e-12,285172.19604716974,291255.23842784815,12671266.725276513,12671266.730775002,12671266.716830952
17,16,16,0,1,remove_Q,remove_Q,1,8,certified,fixed_target_rich,minimal_smooth,12.2171630859375,-1.031690001487732,,47,40,30,30,47,30,47,0.04598830318757788,2.1239031719989005e-28,1.0,0.22748461114556612,0.22603894966652613,0.8519049239624895,3.744890345208276,0.2653335405260305,1.0009514164411708,1.0236791549474893,0.9296734325477789,0.9296208259977754,0.898803333432481
17,16,16,0,1,zero_context,zero_context,1,8,certified,fixed_target_rich,minimal_smooth,12.2171630859375,-1.031690001487732,,47,40,30,30,47,30,47,0.04598830318757788,2.1239031719989005e-28,1.0,0.22748461114556612,0.22603894966652613,0.7398108312488614,3.2521357269985205,0.30553614534806667,0.9676420105129011,0.9622174215103754,,,
17,16,16,0,1,keep_response_svd,keep_response_svd,1,8,certified,fixed_target_rich,minimal_smooth,12.2171630859375,-1.031690001487732,,47,40,30,30,47,30,47,0.04598830318757788,2.1239031719989005e-28,1.0,0.22748461114556612,0.22603894966652613,0.3578230558541051,1.5729549970531245,0.6317059394816884,0.5555547038822284,0.5187408700888001,,,
17,16,16,0,1,keep_krr_oracle,keep_krr_oracle,1,8,certified,fixed_target_rich,minimal_smooth,12.2171630859375,-1.031690001487732,,47,40,30,30,47,30,47,0.04598830318757788,2.1239031719989005e-28,1.0,0.22748461114556612,0.22603894966652613,67523557825.32278,296826925941.4424,3.3475568667644567e-12,285172.19604716974,291255.23842784815,,,
18,17,17,0,1,base,base,1,8,certified,fixed_target_rich,minimal_smooth,10.687694549560547,0.2292271852493286,,47,40,20,20,47,20,47,0.033987567376114296,1.8256600186379913e-25,1.0,0.10234077166770475,0.15283135285913518,0.15283135285913518,1.493357440721385,1.0,0.030624359738424697,0.0,0.0351743415592185,0.036606198077497876,0.0
18,17,17,0,1,keep_Q,keep_Q,1,8,certified,fixed_target_rich,minimal_smooth,10.687694549560547,0.2292271852493286,,47,40,20,20,47,20,47,0.033987567376114296,1.8256600186379913e-25,1.0,0.10234077166770475,0.15283135285913518,0.18514455897533183,1.8090987194867627,0.8254703984009492,0.06844621313654,0.070715046475757,0.05314998127136243,0.049836112944794446,0.058760167582097705
18,17,17,0,1,remove_Q,remove_Q,1,8,certified,fixed_target_rich,minimal_smooth,10.687694549560547,0.2292271852493286,,47,40,20,20,47,20,47,0.033987567376114296,1.8256600186379913e-25,1.0,0.10234077166770475,0.15283135285913518,1.022924083185958,9.995274283326104,0.1494063492797362,0.2578581338506967,0.2546732139603945,0.4633056437396234,0.4629787986839749,0.46328907755757237
18,17,17,0,1,zero_context,zero_context,1,8,certified,fixed_target_rich,minimal_smooth,10.687694549560547,0.2292271852493286,,47,40,20,20,47,20,47,0.033987567376114296,1.8256600186379913e-25,1.0,0.10234077166770475,0.15283135285913518,8.996780725525209,87.91003408433636,0.016987337751328078,0.8618211263619658,0.8621122513528361,,,
18,17,17,0,1,keep_response_svd,keep_response_svd,1,8,certified,fixed_target_rich,minimal_smooth,10.687694549560547,0.2292271852493286,,47,40,20,20,47,20,47,0.033987567376114296,1.8256600186379913e-25,1.0,0.10234077166770475,0.15283135285913518,0.2275677067981193,2.223627036319601,0.6715862940725394,0.06983110973381469,0.05762338994946124,,,
18,17,17,0,1,keep_krr_oracle,keep_krr_oracle,1,8,certified,fixed_target_rich,minimal_smooth,10.687694549560547,0.2292271852493286,,47,40,20,20,47,20,47,0.033987567376114296,1.8256600186379913e-25,1.0,0.10234077166770475,0.15283135285913518,0.18514455897533183,1.8090987194867627,0.8254703984009492,0.06844621313654,0.070715046475757,,,
