bank_index,base_mse,krr_mse,base_mse_ratio,sampling_mode,profile,tau_actual,log10_lambda1,lambda1,gamma,n_ctx_actual,n_tgt_actual
188,0.10578953015502007,0.09065158066881743,1.166990463646817,train_distribution,minimal_step,8.905675888061523,-0.8231406211853027,0.1502655339165476,8,71,8
189,0.321539942117105,0.31669813264787333,1.0152884054880587,train_distribution,minimal_step,6.741020679473877,-1.150376319885254,0.07073326090026053,4,27,8
190,0.10172756854502378,0.07929072703829165,1.2829692997504836,train_distribution,minimal_smooth,0.8414664268493652,-1.5874059200286865,0.025857949322538584,8,7,8
191,0.13475928198727416,0.13019004458449085,1.0350966728475,train_distribution,minimal_step,3.8627915382385254,-1.4897770881652832,0.032375979160064884,4,15,8
192,0.08297481281986398,0.08394641991214753,0.9884258662453935,train_distribution,minimal_step,0.6429617404937744,-1.9300506114959717,0.011747606435565064,4,3,8
193,0.17498306594700275,0.1269803400242696,1.3780327404506747,train_distribution,minimal_step,3.605858325958252,0.38173341751098633,2.408426613088213,12,43,8
194,0.22798409701399164,0.20027831368583301,1.1383364120571704,train_distribution,minimal_step,9.68111515045166,-0.9844706058502197,0.10364047485538812,4,39,8
195,0.1731959776841453,0.15572341760951638,1.1122025212575424,train_distribution,minimal_smooth,3.8316614627838135,-1.7435593605041504,0.018048480289287905,8,31,8
196,0.2561365008130802,0.25362809672120423,1.009890087590072,train_distribution,minimal_step,5.306034088134766,-0.4784700870513916,0.3322996722638006,4,21,8
197,0.14750099163019587,0.1315984495520283,1.1208414090918328,train_distribution,minimal_smooth,8.435160636901855,-0.6654410362243652,0.21605233471966273,12,101,8
198,0.12109684603811938,0.11116685904751489,1.0893250657226918,train_distribution,minimal_step,1.0751439332962036,-1.3288044929504395,0.046902447613469206,4,4,8
199,0.05401793837922897,0.04471926106542057,1.2079345027683979,train_distribution,minimal_smooth,9.644365310668945,0.2535536289215088,1.7928899339883646,8,77,8
200,0.12237686440518786,0.10009728196349878,1.2225792949084622,train_distribution,minimal_smooth,11.096985816955566,-0.8237106800079346,0.15006842342508286,12,133,8
201,0.03143814751772747,0.03680628083792506,0.8541517046007462,train_distribution,minimal_smooth,15.369548797607422,1.3391153812408447,21.83309885924497,8,123,8
202,0.06178354076284227,0.08193287629274201,0.7540750863193526,train_distribution,minimal_step,1.8199135065078735,-1.7781150341033936,0.016668056575735987,12,22,8
203,0.32771341077476657,0.1809930730089672,1.810640624674792,train_distribution,minimal_step,10.188404083251953,-0.40694093704223633,0.39179515664112696,4,41,8
204,0.26070507645203245,0.059118281864530296,4.4098892631798545,train_distribution,minimal_smooth,15.726179122924805,1.037419080734253,10.89981384322752,4,63,8
205,0.1290768034019106,0.07968120247923832,1.6199153550116512,train_distribution,minimal_step,1.2274041175842285,-1.7859013080596924,0.016371885246682937,4,5,8
206,0.08424237627173387,0.08817870788157546,0.9553596133986436,train_distribution,minimal_step,14.36443042755127,-0.6231663227081299,0.23814072819404772,4,57,8
207,0.07817084001133079,0.09350336023568848,0.8360217195862277,train_distribution,minimal_smooth,7.098716735839844,-0.3889737129211426,0.4083441019328252,4,28,8
208,0.04919656713020404,0.02461590049971494,1.9985686540605636,train_distribution,minimal_smooth,12.545125007629395,1.3825247287750244,24.12818914851696,12,151,8
209,0.3224490811217601,0.31598678332508945,1.0204511648514811,train_distribution,minimal_smooth,3.0432286262512207,-1.8604960441589355,0.013788085120105178,8,24,8
210,0.023142173421622787,0.025028551069006644,0.9246309687611204,train_distribution,minimal_smooth,15.252885818481445,-0.5737009048461914,0.2668695941448714,12,183,8
211,0.03254423029771381,0.03529004265121352,0.9221929998601096,train_distribution,minimal_smooth,14.436620712280273,-1.171269178390503,0.06741100806149265,12,173,8
212,0.043913293042721624,0.040921306834544785,1.0731156074822878,train_distribution,minimal_smooth,14.479179382324219,-0.17769098281860352,0.6642155171166523,12,174,8
213,0.14353799101347,0.12914382277481368,1.1114584339334235,train_distribution,minimal_step,3.47713303565979,0.09130024909973145,1.233957633904603,4,14,8
214,0.2072379750036082,0.1746985535087468,1.186260394498528,train_distribution,minimal_step,4.722532272338867,0.6442031860351562,4.407610267041617,4,19,8
215,0.02793784744345773,0.029657013306045022,0.9420317263627868,train_distribution,minimal_step,10.054340362548828,0.09517884254455566,1.2450272086453977,12,121,8
216,0.1174602024409471,0.11359086616645545,1.0340637976016624,train_distribution,minimal_smooth,5.254270553588867,-1.6605963706970215,0.021847594639546275,4,21,8
217,0.01755439829310025,0.012267701552310715,1.4309443556518333,train_distribution,minimal_step,0.4506770372390747,-1.721353530883789,0.018995313654808325,4,2,8
218,0.06812712120564157,0.02112302218580742,3.2252544454276175,train_distribution,minimal_step,14.04745101928711,1.6100001335144043,40.73804030443489,12,169,8
219,0.186219062791091,0.15066885507660815,1.235949278942932,train_distribution,minimal_smooth,5.864440441131592,-1.37312912940979,0.04235170223948805,8,47,8
220,0.0873050164424046,0.07129861500859619,1.2244980695891299,train_distribution,minimal_smooth,2.238330364227295,-1.0302984714508057,0.09326131366073234,8,18,8
221,0.2518993945307916,0.0794196419468325,3.1717518280858745,train_distribution,minimal_step,10.001977920532227,1.235280990600586,17.19020241724193,8,80,8
222,0.19297744083159385,0.17973854161380598,1.0736564294943125,train_distribution,minimal_step,7.893939018249512,0.8786134719848633,7.561596030808587,8,63,8
223,0.23631788029482526,0.044915882893016235,5.261343317189235,train_distribution,minimal_smooth,15.480785369873047,1.7472307682037354,55.87670242279293,4,62,8
224,0.699332469135882,0.5707326376484859,1.2253241237740475,train_distribution,minimal_smooth,8.112510681152344,-1.352532148361206,0.04440867869187541,4,32,8
225,0.5382913862727965,0.4613848892626481,1.1666862066788855,train_distribution,minimal_step,7.03476095199585,0.4380779266357422,2.742066144147323,4,28,8
226,0.5134195711914221,0.5056119144504383,1.0154419951702882,train_distribution,minimal_step,6.765775203704834,0.3770558834075928,2.382626037140029,8,54,8
227,0.23656615376364176,0.22694645207248398,1.0423875394539561,train_distribution,minimal_step,6.062401294708252,1.365339756011963,23.192082968274157,4,24,8
228,0.7332544190462831,0.07598531934157268,9.649948508476015,train_distribution,minimal_step,12.608402252197266,1.846971035003662,70.30254304828946,4,50,8
229,0.15464936588458403,0.056251800757729724,2.7492340476466115,train_distribution,minimal_smooth,1.5944303274154663,-1.1176660060882568,0.07626653118512385,4,6,8
230,0.14524211111698915,0.1255181543406054,1.1571402709034497,train_distribution,minimal_smooth,8.017046928405762,0.0477292537689209,1.1161671940870048,4,32,8
231,0.29452189005362117,0.08330073920816485,3.535645575936896,train_distribution,minimal_step,6.720450401306152,1.271934986114502,18.704021202027132,12,81,8
232,0.3231238633612856,0.31139973759576134,1.0376497612234463,train_distribution,minimal_step,3.0507283210754395,-1.2900867462158203,0.051275895500977726,4,12,8
233,0.050568939111087154,0.06355650924486059,0.7956531866195333,train_distribution,minimal_smooth,9.794236183166504,-1.0797827243804932,0.08321800029705168,8,78,8
234,0.03601525381243709,0.012704514660186073,2.8348390139847814,train_distribution,minimal_smooth,10.389856338500977,0.7993946075439453,6.300784230930984,8,83,8
235,0.028146255888480187,0.03104272180315529,0.9066942024915903,train_distribution,minimal_smooth,13.204439163208008,1.249483585357666,17.761661348478203,12,158,8
236,0.016026556671100423,0.010837916558904858,1.4787488521428387,train_distribution,minimal_smooth,10.652141571044922,0.9249112606048584,8.412232369320668,12,128,8
237,0.48617067992573076,0.3965805592377064,1.2259064863397022,train_distribution,minimal_step,14.568538665771484,-0.14316010475158691,0.7191837985571428,4,58,8
238,0.021502565313867315,0.018491255949106132,1.162850450669726,train_distribution,minimal_smooth,8.00011157989502,0.3977053165435791,2.498649368481478,8,64,8
239,0.06557629208044036,0.05439457686369377,1.2055667285502858,train_distribution,minimal_smooth,2.6425576210021973,-1.4969823360443115,0.03184327034464869,12,32,8
240,0.21850157184921848,0.1528428563876556,1.429583148426856,train_distribution,minimal_step,10.788368225097656,1.5676095485687256,36.94958360449217,4,43,8
241,0.11943701813653473,0.07285100865428139,1.6394696565332392,train_distribution,minimal_step,5.049413681030273,-0.9965407848358154,0.10079969433669386,4,20,8
242,0.08161115517812709,0.08691447635235822,0.9389823031006821,train_distribution,minimal_step,2.6327779293060303,-1.0940098762512207,0.0805360126369606,8,21,8
243,0.010494529315281748,0.040557532762872696,0.25875660081790486,train_distribution,minimal_smooth,8.146347999572754,-0.6919140815734863,0.20327591210194343,8,65,8
244,0.036297746295166335,0.019523948849790168,1.8591395918124647,train_distribution,minimal_smooth,13.4129056930542,0.7928957939147949,6.207200786876138,8,107,8
245,0.04299564863457068,0.040723857354105074,1.055785267606449,train_distribution,minimal_smooth,1.9689486026763916,-1.8616011142730713,0.01375304568786216,12,24,8
246,0.03821401166003113,0.03017077663650742,1.266590254550862,train_distribution,minimal_step,14.578413009643555,-0.2070631980895996,0.6207786925754707,8,117,8
247,0.07290719011197862,0.08905454171309056,0.818680201026307,train_distribution,minimal_step,9.14840316772461,0.0440828800201416,1.106834990330596,12,110,8
248,0.10595437855919032,0.07320452090130478,1.4473747967292798,train_distribution,minimal_step,15.405391693115234,-0.39075446128845215,0.4066731865368868,4,62,8
249,0.1205739273330251,0.1520878909509758,0.7927911063734262,train_distribution,minimal_smooth,15.160728454589844,0.4250521659851074,2.661044676294105,4,61,8
250,0.17450273709689867,0.18318213743266015,0.9526187407931511,train_distribution,minimal_step,1.2979398965835571,-1.4045963287353516,0.03939160453623943,4,5,8
251,0.14500327383433964,0.0635317656554352,2.282374373486887,train_distribution,minimal_smooth,15.134130477905273,-0.005712270736694336,0.9869331331169932,4,61,8
252,0.028820307238922767,0.034025968684283224,0.8470091625116619,train_distribution,minimal_step,10.412969589233398,-0.5330076217651367,0.2930841809220462,8,83,8
253,0.26666987666661157,0.02294172117740973,11.62379555589736,train_distribution,minimal_step,15.925694465637207,1.7469875812530518,55.84542253861818,8,127,8
254,0.1500420143790967,0.16232971695088216,0.924304047326692,train_distribution,minimal_step,5.492158889770508,0.9568872451782227,9.054974782658197,12,66,8
255,0.1444696734221882,0.11288476970355307,1.2797977424375344,train_distribution,minimal_smooth,14.876020431518555,1.7743761539459229,59.48071137601512,4,60,8
256,0.46363040588676085,0.04055653912980516,11.431705363292131,train_distribution,minimal_step,13.096080780029297,1.9539785385131836,89.9453132246625,8,105,8
257,0.01879432931920849,0.024544956949288876,0.7657104210057702,train_distribution,minimal_smooth,13.202977180480957,-0.4281492233276367,0.3731219312923524,8,106,8
258,0.0651503504208879,0.03487891704836947,1.867900609716137,train_distribution,minimal_step,6.4119157791137695,1.5227024555206299,33.31980534008361,8,51,8
259,0.11190611238710493,0.08620120383115512,1.2981966308301076,train_distribution,minimal_smooth,6.0619049072265625,-1.134639024734497,0.07334338927049915,12,73,8
260,0.1015277144963237,0.09976420083029294,1.0176768184514466,train_distribution,minimal_smooth,4.96104621887207,-1.6376125812530518,0.023034957682474447,4,20,8
261,0.16214474284316793,0.0034284711601543457,47.29359976178664,train_distribution,minimal_smooth,15.558833122253418,1.9410758018493652,87.31237502906485,8,124,8
262,0.5006065244790381,0.3903499021424543,1.2824558728756814,train_distribution,minimal_step,4.034285068511963,-0.5671956539154053,0.27089709390183053,4,16,8
263,0.03128960386941415,0.034659430401525054,0.9027731704453335,train_distribution,minimal_step,15.334772109985352,0.13134217262268066,1.3531382560266807,12,184,8
264,0.03630898328335092,0.06010039480854301,0.6041388479895602,train_distribution,minimal_step,2.610482692718506,-1.0777719020843506,0.08360420046247466,8,21,8
265,0.06269861645979091,0.03297770768276376,1.9012424108714259,train_distribution,minimal_smooth,13.358469009399414,1.4113471508026123,25.783813478305326,8,107,8
266,0.16878487652450325,0.0600958716991333,2.8085935315077135,train_distribution,minimal_step,9.38981819152832,-0.24714946746826172,0.5660444447696432,4,38,8
267,0.0799173943439012,0.07443126426810566,1.073707334273326,train_distribution,minimal_step,1.008145809173584,-1.7865219116210938,0.016348506653200673,12,12,8
268,0.24944686177591535,0.24561902044215211,1.0155844662472497,train_distribution,minimal_step,6.132795333862305,1.9813146591186523,95.78878378339355,8,49,8
269,0.041317178135038546,0.006979768065991357,5.919563192415355,train_distribution,minimal_smooth,12.598952293395996,0.9345929622650146,8.601871732809874,12,151,8
270,0.15209947013021777,0.10674817545188359,1.4248437454444,train_distribution,minimal_smooth,1.3805965185165405,-1.2975859642028809,0.05039808513136607,4,6,8
271,0.16324676457658527,0.10085374115221851,1.618648576756285,train_distribution,minimal_step,12.850642204284668,0.09645891189575195,1.248702300705175,8,103,8
272,0.16991846662575855,0.14315055672788604,1.186991308379998,train_distribution,minimal_step,4.782721519470215,-0.9752743244171143,0.10585848532039523,4,19,8
273,0.1873219976599647,0.04036155454400336,4.6410996745861395,train_distribution,minimal_smooth,15.777490615844727,1.9636900424957275,91.9792878015923,4,63,8
274,0.13384769473296798,0.12198170943288625,1.097276758583305,train_distribution,minimal_step,4.34544563293457,0.6510045528411865,4.4771799771574745,4,17,8
275,0.008726204008395176,0.010322289408533178,0.8453748643378902,train_distribution,minimal_step,1.010321855545044,-1.1363821029663086,0.07304960922372138,12,12,8
276,0.023980512780454794,0.03201318830613923,0.749082301679274,train_distribution,minimal_smooth,14.740480422973633,-0.05717825889587402,0.8766409245182142,12,177,8
277,0.07743966028798178,0.014590404628733265,5.307574550432813,train_distribution,minimal_smooth,14.630950927734375,1.7387254238128662,54.79304345703932,8,117,8
278,0.012950615825636447,0.019195354519269424,0.674674479840206,train_distribution,minimal_smooth,11.337401390075684,0.5646610260009766,3.6699574245699607,8,91,8
279,0.16992640983276308,0.09200620280615361,1.8469016723880922,train_distribution,minimal_smooth,2.829902410507202,-1.7261736392974854,0.01878565579937616,8,23,8
280,0.07051458739366644,0.072568544075168,0.9716963223159882,train_distribution,minimal_step,0.7315309047698975,-1.77203369140625,0.01690309796836224,4,3,8
281,0.3505753047328586,0.06623952559421563,5.2925394858726555,train_distribution,minimal_smooth,15.943812370300293,1.886751651763916,77.04627593737575,4,64,8
282,0.24591828113861594,0.2440504694448876,1.0076533829169714,train_distribution,minimal_smooth,6.287588119506836,-1.2456145286560059,0.05680485705949441,4,25,8
283,0.04633876483617131,0.031919227084755086,1.4517508432496828,train_distribution,minimal_smooth,11.117720603942871,1.0900626182556152,12.304461685036026,8,89,8
284,0.09942641216357953,0.11139102656759584,0.8925890641940015,train_distribution,minimal_smooth,6.336901664733887,-0.2646775245666504,0.5436538593962721,4,25,8
285,0.03699769348777093,0.04494231605145265,0.8232262317192056,train_distribution,minimal_step,9.260322570800781,-1.0654792785644531,0.08600441010810998,12,111,8
286,0.08240174054358818,0.012036162545508515,6.846180436000982,train_distribution,minimal_smooth,15.18824291229248,1.9942920207977295,98.69428856665142,12,182,8
287,0.10734600786373387,0.11230834738291794,0.9558150428278954,train_distribution,minimal_step,0.9345741271972656,-1.6944117546081543,0.020211020631012967,8,7,8
288,0.1322626550349951,0.1279589849626276,1.0336331995258048,train_distribution,minimal_smooth,3.9451515674591064,-1.574669599533081,0.026627500435923525,12,47,8
289,0.020083634138135437,0.025834232424422218,0.7774039424972234,train_distribution,minimal_step,10.265631675720215,0.44805002212524414,2.805756786968786,12,123,8
290,0.1044098239905864,0.08019839619224375,1.3018941643210094,train_distribution,minimal_step,11.983409881591797,1.5600807666778564,36.31455834550321,8,96,8
291,0.49257315065027896,0.534076603192152,0.9222893264864839,train_distribution,minimal_step,2.465785026550293,-1.1083683967590332,0.07791688885090806,12,30,8
292,0.15969776991363263,0.1632878226736687,0.9780139590249127,train_distribution,minimal_smooth,2.2828209400177,-1.9285101890563965,0.0117893486372881,12,27,8
293,0.1427577949938943,0.10561672468408465,1.3516589860261632,train_distribution,minimal_step,12.641077995300293,0.7017583847045898,5.03220569277048,8,101,8
294,0.14119659271188745,0.014107325233221502,10.008743002492206,train_distribution,minimal_smooth,13.747567176818848,1.6715996265411377,46.9461115683035,12,165,8
295,0.587530241932221,0.33415803876590305,1.7582406339888168,train_distribution,minimal_step,15.19546127319336,0.7672121524810791,5.85075823383889,4,61,8
296,0.02196492418823462,0.02266300975885913,0.9691971376241576,train_distribution,minimal_smooth,7.193690299987793,-0.3559892177581787,0.44056580131082806,12,86,8
297,0.14298977610262004,0.13429698453089958,1.0647281217972573,train_distribution,minimal_smooth,1.9426863193511963,-1.9124550819396973,0.0122333363903785,4,8,8
298,0.034044013434803344,0.04085194108899696,0.8333511830108054,train_distribution,minimal_step,15.608596801757812,0.06971573829650879,1.174128792918398,12,187,8
299,0.02581555866751975,0.019439841671642106,1.3279716524223666,train_distribution,minimal_smooth,9.398996353149414,-0.46823835372924805,0.34022141481994433,12,113,8
